per_idx,cat_idx,dt_idx,geo_idx,is_adj,state_apps,STATE,state_fips,STATE_NAME,year
37,1,1,46,1,2842.0,SC,45,South Carolina,2007
38,1,1,46,1,2995.0,SC,45,South Carolina,2007
39,1,1,46,1,3159.0,SC,45,South Carolina,2007
40,1,1,46,1,3053.0,SC,45,South Carolina,2007
41,1,1,46,1,3161.0,SC,45,South Carolina,2007
42,1,1,46,1,3066.0,SC,45,South Carolina,2007
43,1,1,46,1,3122.0,SC,45,South Carolina,2007
44,1,1,46,1,3117.0,SC,45,South Carolina,2007
45,1,1,46,1,3214.0,SC,45,South Carolina,2007
46,1,1,46,1,3415.0,SC,45,South Carolina,2007
47,1,1,46,1,3041.0,SC,45,South Carolina,2007
48,1,1,46,1,3554.0,SC,45,South Carolina,2007
49,1,1,46,1,2912.0,SC,45,South Carolina,2008
50,1,1,46,1,2918.0,SC,45,South Carolina,2008
51,1,1,46,1,3130.0,SC,45,South Carolina,2008
52,1,1,46,1,3123.0,SC,45,South Carolina,2008
53,1,1,46,1,3067.0,SC,45,South Carolina,2008
54,1,1,46,1,3008.0,SC,45,South Carolina,2008
55,1,1,46,1,2961.0,SC,45,South Carolina,2008
56,1,1,46,1,3200.0,SC,45,South Carolina,2008
57,1,1,46,1,2964.0,SC,45,South Carolina,2008
58,1,1,46,1,2830.0,SC,45,South Carolina,2008
59,1,1,46,1,2897.0,SC,45,South Carolina,2008
60,1,1,46,1,2774.0,SC,45,South Carolina,2008
61,1,1,46,1,2970.0,SC,45,South Carolina,2009
62,1,1,46,1,2633.0,SC,45,South Carolina,2009
63,1,1,46,1,2656.0,SC,45,South Carolina,2009
64,1,1,46,1,2654.0,SC,45,South Carolina,2009
65,1,1,46,1,2754.0,SC,45,South Carolina,2009
66,1,1,46,1,2684.0,SC,45,South Carolina,2009
67,1,1,46,1,2730.0,SC,45,South Carolina,2009
68,1,1,46,1,2806.0,SC,45,South Carolina,2009
69,1,1,46,1,2742.0,SC,45,South Carolina,2009
70,1,1,46,1,2707.0,SC,45,South Carolina,2009
71,1,1,46,1,2776.0,SC,45,South Carolina,2009
72,1,1,46,1,2690.0,SC,45,South Carolina,2009
73,1,1,46,1,2631.0,SC,45,South Carolina,2010
74,1,1,46,1,2633.0,SC,45,South Carolina,2010
75,1,1,46,1,2542.0,SC,45,South Carolina,2010
76,1,1,46,1,2708.0,SC,45,South Carolina,2010
77,1,1,46,1,2577.0,SC,45,South Carolina,2010
78,1,1,46,1,2639.0,SC,45,South Carolina,2010
79,1,1,46,1,2566.0,SC,45,South Carolina,2010
80,1,1,46,1,2613.0,SC,45,South Carolina,2010
81,1,1,46,1,2694.0,SC,45,South Carolina,2010
82,1,1,46,1,2830.0,SC,45,South Carolina,2010
83,1,1,46,1,2786.0,SC,45,South Carolina,2010
84,1,1,46,1,2683.0,SC,45,South Carolina,2010
85,1,1,46,1,2748.0,SC,45,South Carolina,2011
86,1,1,46,1,2945.0,SC,45,South Carolina,2011
87,1,1,46,1,2637.0,SC,45,South Carolina,2011
88,1,1,46,1,2640.0,SC,45,South Carolina,2011
89,1,1,46,1,2133.0,SC,45,South Carolina,2011
90,1,1,46,1,2749.0,SC,45,South Carolina,2011
91,1,1,46,1,2683.0,SC,45,South Carolina,2011
92,1,1,46,1,2657.0,SC,45,South Carolina,2011
93,1,1,46,1,2611.0,SC,45,South Carolina,2011
94,1,1,46,1,2456.0,SC,45,South Carolina,2011
95,1,1,46,1,2811.0,SC,45,South Carolina,2011
96,1,1,46,1,2863.0,SC,45,South Carolina,2011
97,1,1,46,1,2356.0,SC,45,South Carolina,2012
98,1,1,46,1,2696.0,SC,45,South Carolina,2012
99,1,1,46,1,2680.0,SC,45,South Carolina,2012
100,1,1,46,1,2699.0,SC,45,South Carolina,2012
101,1,1,46,1,2660.0,SC,45,South Carolina,2012
102,1,1,46,1,2598.0,SC,45,South Carolina,2012
103,1,1,46,1,2705.0,SC,45,South Carolina,2012
104,1,1,46,1,2690.0,SC,45,South Carolina,2012
105,1,1,46,1,2721.0,SC,45,South Carolina,2012
106,1,1,46,1,2748.0,SC,45,South Carolina,2012
107,1,1,46,1,2527.0,SC,45,South Carolina,2012
108,1,1,46,1,3348.0,SC,45,South Carolina,2012
109,1,1,46,1,2826.0,SC,45,South Carolina,2013
110,1,1,46,1,2807.0,SC,45,South Carolina,2013
111,1,1,46,1,2870.0,SC,45,South Carolina,2013
112,1,1,46,1,2709.0,SC,45,South Carolina,2013
113,1,1,46,1,2688.0,SC,45,South Carolina,2013
114,1,1,46,1,2662.0,SC,45,South Carolina,2013
115,1,1,46,1,2735.0,SC,45,South Carolina,2013
116,1,1,46,1,2656.0,SC,45,South Carolina,2013
117,1,1,46,1,2665.0,SC,45,South Carolina,2013
118,1,1,46,1,2913.0,SC,45,South Carolina,2013
119,1,1,46,1,2825.0,SC,45,South Carolina,2013
120,1,1,46,1,2986.0,SC,45,South Carolina,2013
121,1,1,46,1,2760.0,SC,45,South Carolina,2014
122,1,1,46,1,2571.0,SC,45,South Carolina,2014
123,1,1,46,1,2971.0,SC,45,South Carolina,2014
124,1,1,46,1,2871.0,SC,45,South Carolina,2014
125,1,1,46,1,2979.0,SC,45,South Carolina,2014
126,1,1,46,1,3101.0,SC,45,South Carolina,2014
127,1,1,46,1,2971.0,SC,45,South Carolina,2014
128,1,1,46,1,2950.0,SC,45,South Carolina,2014
129,1,1,46,1,2997.0,SC,45,South Carolina,2014
130,1,1,46,1,2879.0,SC,45,South Carolina,2014
131,1,1,46,1,2867.0,SC,45,South Carolina,2014
132,1,1,46,1,2751.0,SC,45,South Carolina,2014
133,1,1,46,1,3500.0,SC,45,South Carolina,2015
134,1,1,46,1,3012.0,SC,45,South Carolina,2015
135,1,1,46,1,2966.0,SC,45,South Carolina,2015
136,1,1,46,1,3131.0,SC,45,South Carolina,2015
137,1,1,46,1,2904.0,SC,45,South Carolina,2015
138,1,1,46,1,3039.0,SC,45,South Carolina,2015
139,1,1,46,1,3189.0,SC,45,South Carolina,2015
140,1,1,46,1,3205.0,SC,45,South Carolina,2015
141,1,1,46,1,3314.0,SC,45,South Carolina,2015
142,1,1,46,1,3075.0,SC,45,South Carolina,2015
143,1,1,46,1,3299.0,SC,45,South Carolina,2015
144,1,1,46,1,3238.0,SC,45,South Carolina,2015
145,1,1,46,1,3916.0,SC,45,South Carolina,2016
146,1,1,46,1,3325.0,SC,45,South Carolina,2016
147,1,1,46,1,3123.0,SC,45,South Carolina,2016
148,1,1,46,1,3505.0,SC,45,South Carolina,2016
149,1,1,46,1,3585.0,SC,45,South Carolina,2016
150,1,1,46,1,2915.0,SC,45,South Carolina,2016
151,1,1,46,1,3482.0,SC,45,South Carolina,2016
152,1,1,46,1,3661.0,SC,45,South Carolina,2016
153,1,1,46,1,3727.0,SC,45,South Carolina,2016
154,1,1,46,1,3088.0,SC,45,South Carolina,2016
155,1,1,46,1,3586.0,SC,45,South Carolina,2016
156,1,1,46,1,3879.0,SC,45,South Carolina,2016
157,1,1,46,1,3782.0,SC,45,South Carolina,2017
158,1,1,46,1,3850.0,SC,45,South Carolina,2017
159,1,1,46,1,3694.0,SC,45,South Carolina,2017
160,1,1,46,1,3611.0,SC,45,South Carolina,2017
161,1,1,46,1,3797.0,SC,45,South Carolina,2017
162,1,1,46,1,3746.0,SC,45,South Carolina,2017
163,1,1,46,1,3758.0,SC,45,South Carolina,2017
164,1,1,46,1,3731.0,SC,45,South Carolina,2017
165,1,1,46,1,3699.0,SC,45,South Carolina,2017
166,1,1,46,1,4023.0,SC,45,South Carolina,2017
167,1,1,46,1,3949.0,SC,45,South Carolina,2017
168,1,1,46,1,3914.0,SC,45,South Carolina,2017
169,1,1,46,1,4108.0,SC,45,South Carolina,2018
170,1,1,46,1,4004.0,SC,45,South Carolina,2018
171,1,1,46,1,4066.0,SC,45,South Carolina,2018
172,1,1,46,1,4159.0,SC,45,South Carolina,2018
173,1,1,46,1,4225.0,SC,45,South Carolina,2018
174,1,1,46,1,4206.0,SC,45,South Carolina,2018
175,1,1,46,1,4159.0,SC,45,South Carolina,2018
176,1,1,46,1,4217.0,SC,45,South Carolina,2018
177,1,1,46,1,3911.0,SC,45,South Carolina,2018
178,1,1,46,1,4059.0,SC,45,South Carolina,2018
179,1,1,46,1,4188.0,SC,45,South Carolina,2018
180,1,1,46,1,4040.0,SC,45,South Carolina,2018
181,1,1,46,1,4056.0,SC,45,South Carolina,2019
182,1,1,46,1,4399.0,SC,45,South Carolina,2019
183,1,1,46,1,4305.0,SC,45,South Carolina,2019
184,1,1,46,1,4266.0,SC,45,South Carolina,2019
185,1,1,46,1,4137.0,SC,45,South Carolina,2019
186,1,1,46,1,4302.0,SC,45,South Carolina,2019
187,1,1,46,1,4268.0,SC,45,South Carolina,2019
188,1,1,46,1,4290.0,SC,45,South Carolina,2019
189,1,1,46,1,4386.0,SC,45,South Carolina,2019
190,1,1,46,1,4365.0,SC,45,South Carolina,2019
191,1,1,46,1,4452.0,SC,45,South Carolina,2019
192,1,1,46,1,4654.0,SC,45,South Carolina,2019
193,1,1,46,1,4272.0,SC,45,South Carolina,2020
194,1,1,46,1,4339.0,SC,45,South Carolina,2020
195,1,1,46,1,3808.0,SC,45,South Carolina,2020
196,1,1,46,1,4108.0,SC,45,South Carolina,2020
197,1,1,46,1,5458.0,SC,45,South Carolina,2020
198,1,1,46,1,6460.0,SC,45,South Carolina,2020
199,1,1,46,1,9226.0,SC,45,South Carolina,2020
200,1,1,46,1,8312.0,SC,45,South Carolina,2020
201,1,1,46,1,7172.0,SC,45,South Carolina,2020
202,1,1,46,1,6615.0,SC,45,South Carolina,2020
203,1,1,46,1,6207.0,SC,45,South Carolina,2020
204,1,1,46,1,5606.0,SC,45,South Carolina,2020
13,1,1,47,1,467.0,SD,46,South Dakota,2005
14,1,1,47,1,463.0,SD,46,South Dakota,2005
15,1,1,47,1,459.0,SD,46,South Dakota,2005
16,1,1,47,1,462.0,SD,46,South Dakota,2005
17,1,1,47,1,466.0,SD,46,South Dakota,2005
18,1,1,47,1,489.0,SD,46,South Dakota,2005
19,1,1,47,1,456.0,SD,46,South Dakota,2005
20,1,1,47,1,415.0,SD,46,South Dakota,2005
21,1,1,47,1,347.0,SD,46,South Dakota,2005
22,1,1,47,1,540.0,SD,46,South Dakota,2005
23,1,1,47,1,482.0,SD,46,South Dakota,2005
24,1,1,47,1,499.0,SD,46,South Dakota,2005
25,1,1,47,1,464.0,SD,46,South Dakota,2006
26,1,1,47,1,488.0,SD,46,South Dakota,2006
27,1,1,47,1,508.0,SD,46,South Dakota,2006
28,1,1,47,1,497.0,SD,46,South Dakota,2006
29,1,1,47,1,474.0,SD,46,South Dakota,2006
30,1,1,47,1,474.0,SD,46,South Dakota,2006
31,1,1,47,1,493.0,SD,46,South Dakota,2006
32,1,1,47,1,540.0,SD,46,South Dakota,2006
33,1,1,47,1,518.0,SD,46,South Dakota,2006
34,1,1,47,1,490.0,SD,46,South Dakota,2006
35,1,1,47,1,393.0,SD,46,South Dakota,2006
36,1,1,47,1,477.0,SD,46,South Dakota,2006
37,1,1,47,1,454.0,SD,46,South Dakota,2007
38,1,1,47,1,453.0,SD,46,South Dakota,2007
39,1,1,47,1,473.0,SD,46,South Dakota,2007
40,1,1,47,1,467.0,SD,46,South Dakota,2007
41,1,1,47,1,489.0,SD,46,South Dakota,2007
42,1,1,47,1,448.0,SD,46,South Dakota,2007
43,1,1,47,1,457.0,SD,46,South Dakota,2007
44,1,1,47,1,417.0,SD,46,South Dakota,2007
45,1,1,47,1,530.0,SD,46,South Dakota,2007
46,1,1,47,1,477.0,SD,46,South Dakota,2007
47,1,1,47,1,395.0,SD,46,South Dakota,2007
48,1,1,47,1,558.0,SD,46,South Dakota,2007
49,1,1,47,1,487.0,SD,46,South Dakota,2008
50,1,1,47,1,483.0,SD,46,South Dakota,2008
51,1,1,47,1,447.0,SD,46,South Dakota,2008
52,1,1,47,1,480.0,SD,46,South Dakota,2008
53,1,1,47,1,481.0,SD,46,South Dakota,2008
54,1,1,47,1,485.0,SD,46,South Dakota,2008
55,1,1,47,1,443.0,SD,46,South Dakota,2008
56,1,1,47,1,514.0,SD,46,South Dakota,2008
57,1,1,47,1,445.0,SD,46,South Dakota,2008
58,1,1,47,1,435.0,SD,46,South Dakota,2008
59,1,1,47,1,431.0,SD,46,South Dakota,2008
60,1,1,47,1,377.0,SD,46,South Dakota,2008
61,1,1,47,1,435.0,SD,46,South Dakota,2009
62,1,1,47,1,458.0,SD,46,South Dakota,2009
63,1,1,47,1,438.0,SD,46,South Dakota,2009
64,1,1,47,1,439.0,SD,46,South Dakota,2009
65,1,1,47,1,432.0,SD,46,South Dakota,2009
66,1,1,47,1,458.0,SD,46,South Dakota,2009
67,1,1,47,1,473.0,SD,46,South Dakota,2009
68,1,1,47,1,476.0,SD,46,South Dakota,2009
69,1,1,47,1,435.0,SD,46,South Dakota,2009
70,1,1,47,1,450.0,SD,46,South Dakota,2009
71,1,1,47,1,462.0,SD,46,South Dakota,2009
72,1,1,47,1,438.0,SD,46,South Dakota,2009
73,1,1,47,1,447.0,SD,46,South Dakota,2010
74,1,1,47,1,400.0,SD,46,South Dakota,2010
75,1,1,47,1,449.0,SD,46,South Dakota,2010
76,1,1,47,1,464.0,SD,46,South Dakota,2010
77,1,1,47,1,541.0,SD,46,South Dakota,2010
78,1,1,47,1,464.0,SD,46,South Dakota,2010
79,1,1,47,1,494.0,SD,46,South Dakota,2010
80,1,1,47,1,478.0,SD,46,South Dakota,2010
81,1,1,47,1,505.0,SD,46,South Dakota,2010
82,1,1,47,1,398.0,SD,46,South Dakota,2010
83,1,1,47,1,562.0,SD,46,South Dakota,2010
84,1,1,47,1,414.0,SD,46,South Dakota,2010
85,1,1,47,1,533.0,SD,46,South Dakota,2011
86,1,1,47,1,550.0,SD,46,South Dakota,2011
87,1,1,47,1,527.0,SD,46,South Dakota,2011
88,1,1,47,1,497.0,SD,46,South Dakota,2011
89,1,1,47,1,475.0,SD,46,South Dakota,2011
90,1,1,47,1,488.0,SD,46,South Dakota,2011
91,1,1,47,1,450.0,SD,46,South Dakota,2011
92,1,1,47,1,436.0,SD,46,South Dakota,2011
93,1,1,47,1,486.0,SD,46,South Dakota,2011
94,1,1,47,1,484.0,SD,46,South Dakota,2011
95,1,1,47,1,453.0,SD,46,South Dakota,2011
96,1,1,47,1,576.0,SD,46,South Dakota,2011
97,1,1,47,1,443.0,SD,46,South Dakota,2012
98,1,1,47,1,480.0,SD,46,South Dakota,2012
99,1,1,47,1,486.0,SD,46,South Dakota,2012
100,1,1,47,1,588.0,SD,46,South Dakota,2012
101,1,1,47,1,496.0,SD,46,South Dakota,2012
102,1,1,47,1,446.0,SD,46,South Dakota,2012
103,1,1,47,1,500.0,SD,46,South Dakota,2012
104,1,1,47,1,488.0,SD,46,South Dakota,2012
105,1,1,47,1,477.0,SD,46,South Dakota,2012
106,1,1,47,1,483.0,SD,46,South Dakota,2012
107,1,1,47,1,489.0,SD,46,South Dakota,2012
108,1,1,47,1,657.0,SD,46,South Dakota,2012
109,1,1,47,1,602.0,SD,46,South Dakota,2013
110,1,1,47,1,520.0,SD,46,South Dakota,2013
111,1,1,47,1,509.0,SD,46,South Dakota,2013
112,1,1,47,1,457.0,SD,46,South Dakota,2013
113,1,1,47,1,487.0,SD,46,South Dakota,2013
114,1,1,47,1,512.0,SD,46,South Dakota,2013
115,1,1,47,1,509.0,SD,46,South Dakota,2013
116,1,1,47,1,521.0,SD,46,South Dakota,2013
117,1,1,47,1,521.0,SD,46,South Dakota,2013
118,1,1,47,1,511.0,SD,46,South Dakota,2013
119,1,1,47,1,440.0,SD,46,South Dakota,2013
120,1,1,47,1,578.0,SD,46,South Dakota,2013
121,1,1,47,1,524.0,SD,46,South Dakota,2014
122,1,1,47,1,554.0,SD,46,South Dakota,2014
123,1,1,47,1,556.0,SD,46,South Dakota,2014
124,1,1,47,1,561.0,SD,46,South Dakota,2014
125,1,1,47,1,520.0,SD,46,South Dakota,2014
126,1,1,47,1,535.0,SD,46,South Dakota,2014
127,1,1,47,1,522.0,SD,46,South Dakota,2014
128,1,1,47,1,536.0,SD,46,South Dakota,2014
129,1,1,47,1,515.0,SD,46,South Dakota,2014
130,1,1,47,1,523.0,SD,46,South Dakota,2014
131,1,1,47,1,557.0,SD,46,South Dakota,2014
132,1,1,47,1,460.0,SD,46,South Dakota,2014
133,1,1,47,1,618.0,SD,46,South Dakota,2015
134,1,1,47,1,517.0,SD,46,South Dakota,2015
135,1,1,47,1,525.0,SD,46,South Dakota,2015
136,1,1,47,1,557.0,SD,46,South Dakota,2015
137,1,1,47,1,556.0,SD,46,South Dakota,2015
138,1,1,47,1,576.0,SD,46,South Dakota,2015
139,1,1,47,1,550.0,SD,46,South Dakota,2015
140,1,1,47,1,534.0,SD,46,South Dakota,2015
141,1,1,47,1,536.0,SD,46,South Dakota,2015
142,1,1,47,1,562.0,SD,46,South Dakota,2015
143,1,1,47,1,523.0,SD,46,South Dakota,2015
144,1,1,47,1,461.0,SD,46,South Dakota,2015
145,1,1,47,1,627.0,SD,46,South Dakota,2016
146,1,1,47,1,512.0,SD,46,South Dakota,2016
147,1,1,47,1,515.0,SD,46,South Dakota,2016
148,1,1,47,1,600.0,SD,46,South Dakota,2016
149,1,1,47,1,510.0,SD,46,South Dakota,2016
150,1,1,47,1,469.0,SD,46,South Dakota,2016
151,1,1,47,1,521.0,SD,46,South Dakota,2016
152,1,1,47,1,517.0,SD,46,South Dakota,2016
153,1,1,47,1,477.0,SD,46,South Dakota,2016
154,1,1,47,1,470.0,SD,46,South Dakota,2016
155,1,1,47,1,554.0,SD,46,South Dakota,2016
156,1,1,47,1,580.0,SD,46,South Dakota,2016
157,1,1,47,1,631.0,SD,46,South Dakota,2017
158,1,1,47,1,663.0,SD,46,South Dakota,2017
159,1,1,47,1,680.0,SD,46,South Dakota,2017
160,1,1,47,1,655.0,SD,46,South Dakota,2017
161,1,1,47,1,689.0,SD,46,South Dakota,2017
162,1,1,47,1,669.0,SD,46,South Dakota,2017
163,1,1,47,1,683.0,SD,46,South Dakota,2017
164,1,1,47,1,699.0,SD,46,South Dakota,2017
165,1,1,47,1,740.0,SD,46,South Dakota,2017
166,1,1,47,1,758.0,SD,46,South Dakota,2017
167,1,1,47,1,802.0,SD,46,South Dakota,2017
168,1,1,47,1,841.0,SD,46,South Dakota,2017
169,1,1,47,1,810.0,SD,46,South Dakota,2018
170,1,1,47,1,809.0,SD,46,South Dakota,2018
171,1,1,47,1,820.0,SD,46,South Dakota,2018
172,1,1,47,1,846.0,SD,46,South Dakota,2018
173,1,1,47,1,849.0,SD,46,South Dakota,2018
174,1,1,47,1,901.0,SD,46,South Dakota,2018
175,1,1,47,1,850.0,SD,46,South Dakota,2018
176,1,1,47,1,872.0,SD,46,South Dakota,2018
177,1,1,47,1,691.0,SD,46,South Dakota,2018
178,1,1,47,1,638.0,SD,46,South Dakota,2018
179,1,1,47,1,839.0,SD,46,South Dakota,2018
180,1,1,47,1,809.0,SD,46,South Dakota,2018
181,1,1,47,1,710.0,SD,46,South Dakota,2019
182,1,1,47,1,732.0,SD,46,South Dakota,2019
183,1,1,47,1,765.0,SD,46,South Dakota,2019
184,1,1,47,1,615.0,SD,46,South Dakota,2019
185,1,1,47,1,656.0,SD,46,South Dakota,2019
186,1,1,47,1,586.0,SD,46,South Dakota,2019
187,1,1,47,1,538.0,SD,46,South Dakota,2019
188,1,1,47,1,623.0,SD,46,South Dakota,2019
189,1,1,47,1,612.0,SD,46,South Dakota,2019
190,1,1,47,1,687.0,SD,46,South Dakota,2019
191,1,1,47,1,598.0,SD,46,South Dakota,2019
192,1,1,47,1,629.0,SD,46,South Dakota,2019
193,1,1,47,1,619.0,SD,46,South Dakota,2020
194,1,1,47,1,614.0,SD,46,South Dakota,2020
195,1,1,47,1,590.0,SD,46,South Dakota,2020
196,1,1,47,1,457.0,SD,46,South Dakota,2020
197,1,1,47,1,516.0,SD,46,South Dakota,2020
198,1,1,47,1,642.0,SD,46,South Dakota,2020
199,1,1,47,1,702.0,SD,46,South Dakota,2020
200,1,1,47,1,725.0,SD,46,South Dakota,2020
201,1,1,47,1,712.0,SD,46,South Dakota,2020
202,1,1,47,1,749.0,SD,46,South Dakota,2020
203,1,1,47,1,753.0,SD,46,South Dakota,2020
204,1,1,47,1,668.0,SD,46,South Dakota,2020
13,1,1,48,1,2981.0,TN,47,Tennessee,2005
14,1,1,48,1,3062.0,TN,47,Tennessee,2005
15,1,1,48,1,3150.0,TN,47,Tennessee,2005
16,1,1,48,1,3058.0,TN,47,Tennessee,2005
17,1,1,48,1,3086.0,TN,47,Tennessee,2005
18,1,1,48,1,3041.0,TN,47,Tennessee,2005
19,1,1,48,1,3003.0,TN,47,Tennessee,2005
20,1,1,48,1,3100.0,TN,47,Tennessee,2005
21,1,1,48,1,2437.0,TN,47,Tennessee,2005
22,1,1,48,1,3425.0,TN,47,Tennessee,2005
23,1,1,48,1,3435.0,TN,47,Tennessee,2005
24,1,1,48,1,3445.0,TN,47,Tennessee,2005
25,1,1,48,1,3322.0,TN,47,Tennessee,2006
26,1,1,48,1,3440.0,TN,47,Tennessee,2006
27,1,1,48,1,3294.0,TN,47,Tennessee,2006
28,1,1,48,1,3428.0,TN,47,Tennessee,2006
29,1,1,48,1,3447.0,TN,47,Tennessee,2006
30,1,1,48,1,3547.0,TN,47,Tennessee,2006
31,1,1,48,1,3502.0,TN,47,Tennessee,2006
32,1,1,48,1,3348.0,TN,47,Tennessee,2006
33,1,1,48,1,3246.0,TN,47,Tennessee,2006
34,1,1,48,1,3077.0,TN,47,Tennessee,2006
35,1,1,48,1,3171.0,TN,47,Tennessee,2006
36,1,1,48,1,3791.0,TN,47,Tennessee,2006
37,1,1,48,1,3201.0,TN,47,Tennessee,2007
38,1,1,48,1,3489.0,TN,47,Tennessee,2007
39,1,1,48,1,3500.0,TN,47,Tennessee,2007
40,1,1,48,1,3353.0,TN,47,Tennessee,2007
41,1,1,48,1,3456.0,TN,47,Tennessee,2007
42,1,1,48,1,3425.0,TN,47,Tennessee,2007
43,1,1,48,1,3553.0,TN,47,Tennessee,2007
44,1,1,48,1,3460.0,TN,47,Tennessee,2007
45,1,1,48,1,3577.0,TN,47,Tennessee,2007
46,1,1,48,1,3790.0,TN,47,Tennessee,2007
47,1,1,48,1,3377.0,TN,47,Tennessee,2007
48,1,1,48,1,3794.0,TN,47,Tennessee,2007
49,1,1,48,1,3285.0,TN,47,Tennessee,2008
50,1,1,48,1,3267.0,TN,47,Tennessee,2008
51,1,1,48,1,3243.0,TN,47,Tennessee,2008
52,1,1,48,1,3397.0,TN,47,Tennessee,2008
53,1,1,48,1,3258.0,TN,47,Tennessee,2008
54,1,1,48,1,3206.0,TN,47,Tennessee,2008
55,1,1,48,1,3115.0,TN,47,Tennessee,2008
56,1,1,48,1,3400.0,TN,47,Tennessee,2008
57,1,1,48,1,3266.0,TN,47,Tennessee,2008
58,1,1,48,1,3133.0,TN,47,Tennessee,2008
59,1,1,48,1,3165.0,TN,47,Tennessee,2008
60,1,1,48,1,2754.0,TN,47,Tennessee,2008
61,1,1,48,1,3288.0,TN,47,Tennessee,2009
62,1,1,48,1,2982.0,TN,47,Tennessee,2009
63,1,1,48,1,2994.0,TN,47,Tennessee,2009
64,1,1,48,1,2914.0,TN,47,Tennessee,2009
65,1,1,48,1,3015.0,TN,47,Tennessee,2009
66,1,1,48,1,3036.0,TN,47,Tennessee,2009
67,1,1,48,1,3002.0,TN,47,Tennessee,2009
68,1,1,48,1,3023.0,TN,47,Tennessee,2009
69,1,1,48,1,3017.0,TN,47,Tennessee,2009
70,1,1,48,1,3059.0,TN,47,Tennessee,2009
71,1,1,48,1,3147.0,TN,47,Tennessee,2009
72,1,1,48,1,3115.0,TN,47,Tennessee,2009
73,1,1,48,1,3080.0,TN,47,Tennessee,2010
74,1,1,48,1,2972.0,TN,47,Tennessee,2010
75,1,1,48,1,3046.0,TN,47,Tennessee,2010
76,1,1,48,1,3112.0,TN,47,Tennessee,2010
77,1,1,48,1,3114.0,TN,47,Tennessee,2010
78,1,1,48,1,2898.0,TN,47,Tennessee,2010
79,1,1,48,1,3156.0,TN,47,Tennessee,2010
80,1,1,48,1,3151.0,TN,47,Tennessee,2010
81,1,1,48,1,3142.0,TN,47,Tennessee,2010
82,1,1,48,1,3128.0,TN,47,Tennessee,2010
83,1,1,48,1,3101.0,TN,47,Tennessee,2010
84,1,1,48,1,3116.0,TN,47,Tennessee,2010
85,1,1,48,1,3269.0,TN,47,Tennessee,2011
86,1,1,48,1,4013.0,TN,47,Tennessee,2011
87,1,1,48,1,4729.0,TN,47,Tennessee,2011
88,1,1,48,1,3588.0,TN,47,Tennessee,2011
89,1,1,48,1,3059.0,TN,47,Tennessee,2011
90,1,1,48,1,3580.0,TN,47,Tennessee,2011
91,1,1,48,1,3561.0,TN,47,Tennessee,2011
92,1,1,48,1,3463.0,TN,47,Tennessee,2011
93,1,1,48,1,3451.0,TN,47,Tennessee,2011
94,1,1,48,1,3189.0,TN,47,Tennessee,2011
95,1,1,48,1,3566.0,TN,47,Tennessee,2011
96,1,1,48,1,3547.0,TN,47,Tennessee,2011
97,1,1,48,1,2815.0,TN,47,Tennessee,2012
98,1,1,48,1,3240.0,TN,47,Tennessee,2012
99,1,1,48,1,3411.0,TN,47,Tennessee,2012
100,1,1,48,1,3425.0,TN,47,Tennessee,2012
101,1,1,48,1,3761.0,TN,47,Tennessee,2012
102,1,1,48,1,3304.0,TN,47,Tennessee,2012
103,1,1,48,1,3259.0,TN,47,Tennessee,2012
104,1,1,48,1,3224.0,TN,47,Tennessee,2012
105,1,1,48,1,3296.0,TN,47,Tennessee,2012
106,1,1,48,1,3299.0,TN,47,Tennessee,2012
107,1,1,48,1,3264.0,TN,47,Tennessee,2012
108,1,1,48,1,4187.0,TN,47,Tennessee,2012
109,1,1,48,1,3331.0,TN,47,Tennessee,2013
110,1,1,48,1,3409.0,TN,47,Tennessee,2013
111,1,1,48,1,3426.0,TN,47,Tennessee,2013
112,1,1,48,1,3319.0,TN,47,Tennessee,2013
113,1,1,48,1,3186.0,TN,47,Tennessee,2013
114,1,1,48,1,3232.0,TN,47,Tennessee,2013
115,1,1,48,1,3453.0,TN,47,Tennessee,2013
116,1,1,48,1,3415.0,TN,47,Tennessee,2013
117,1,1,48,1,3274.0,TN,47,Tennessee,2013
118,1,1,48,1,3425.0,TN,47,Tennessee,2013
119,1,1,48,1,3560.0,TN,47,Tennessee,2013
120,1,1,48,1,3531.0,TN,47,Tennessee,2013
121,1,1,48,1,3128.0,TN,47,Tennessee,2014
122,1,1,48,1,3605.0,TN,47,Tennessee,2014
123,1,1,48,1,3574.0,TN,47,Tennessee,2014
124,1,1,48,1,3472.0,TN,47,Tennessee,2014
125,1,1,48,1,3498.0,TN,47,Tennessee,2014
126,1,1,48,1,3635.0,TN,47,Tennessee,2014
127,1,1,48,1,3478.0,TN,47,Tennessee,2014
128,1,1,48,1,3589.0,TN,47,Tennessee,2014
129,1,1,48,1,3621.0,TN,47,Tennessee,2014
130,1,1,48,1,3597.0,TN,47,Tennessee,2014
131,1,1,48,1,3493.0,TN,47,Tennessee,2014
132,1,1,48,1,3183.0,TN,47,Tennessee,2014
133,1,1,48,1,4113.0,TN,47,Tennessee,2015
134,1,1,48,1,3440.0,TN,47,Tennessee,2015
135,1,1,48,1,3427.0,TN,47,Tennessee,2015
136,1,1,48,1,3760.0,TN,47,Tennessee,2015
137,1,1,48,1,3679.0,TN,47,Tennessee,2015
138,1,1,48,1,3748.0,TN,47,Tennessee,2015
139,1,1,48,1,3823.0,TN,47,Tennessee,2015
