per_idx,cat_idx,dt_idx,geo_idx,is_adj,state_formations,STATE,state_fips,STATE_NAME,year
58,1,6,48,1,424.0,TN,47,Tennessee,2008
59,1,6,48,1,413.0,TN,47,Tennessee,2008
60,1,6,48,1,365.0,TN,47,Tennessee,2008
61,1,6,48,1,456.0,TN,47,Tennessee,2009
62,1,6,48,1,392.0,TN,47,Tennessee,2009
63,1,6,48,1,404.0,TN,47,Tennessee,2009
64,1,6,48,1,429.0,TN,47,Tennessee,2009
65,1,6,48,1,442.0,TN,47,Tennessee,2009
66,1,6,48,1,423.0,TN,47,Tennessee,2009
67,1,6,48,1,446.0,TN,47,Tennessee,2009
68,1,6,48,1,439.0,TN,47,Tennessee,2009
69,1,6,48,1,422.0,TN,47,Tennessee,2009
70,1,6,48,1,451.0,TN,47,Tennessee,2009
71,1,6,48,1,498.0,TN,47,Tennessee,2009
72,1,6,48,1,454.0,TN,47,Tennessee,2009
73,1,6,48,1,466.0,TN,47,Tennessee,2010
74,1,6,48,1,434.0,TN,47,Tennessee,2010
75,1,6,48,1,439.0,TN,47,Tennessee,2010
76,1,6,48,1,461.0,TN,47,Tennessee,2010
77,1,6,48,1,467.0,TN,47,Tennessee,2010
78,1,6,48,1,403.0,TN,47,Tennessee,2010
79,1,6,48,1,447.0,TN,47,Tennessee,2010
80,1,6,48,1,473.0,TN,47,Tennessee,2010
81,1,6,48,1,465.0,TN,47,Tennessee,2010
82,1,6,48,1,444.0,TN,47,Tennessee,2010
83,1,6,48,1,429.0,TN,47,Tennessee,2010
84,1,6,48,1,388.0,TN,47,Tennessee,2010
85,1,6,48,1,406.0,TN,47,Tennessee,2011
86,1,6,48,1,430.0,TN,47,Tennessee,2011
87,1,6,48,1,446.0,TN,47,Tennessee,2011
88,1,6,48,1,402.0,TN,47,Tennessee,2011
89,1,6,48,1,434.0,TN,47,Tennessee,2011
90,1,6,48,1,467.0,TN,47,Tennessee,2011
91,1,6,48,1,431.0,TN,47,Tennessee,2011
92,1,6,48,1,418.0,TN,47,Tennessee,2011
93,1,6,48,1,433.0,TN,47,Tennessee,2011
94,1,6,48,1,436.0,TN,47,Tennessee,2011
95,1,6,48,1,430.0,TN,47,Tennessee,2011
96,1,6,48,1,444.0,TN,47,Tennessee,2011
97,1,6,48,1,397.0,TN,47,Tennessee,2012
98,1,6,48,1,412.0,TN,47,Tennessee,2012
99,1,6,48,1,408.0,TN,47,Tennessee,2012
100,1,6,48,1,410.0,TN,47,Tennessee,2012
101,1,6,48,1,460.0,TN,47,Tennessee,2012
102,1,6,48,1,400.0,TN,47,Tennessee,2012
103,1,6,48,1,399.0,TN,47,Tennessee,2012
104,1,6,48,1,381.0,TN,47,Tennessee,2012
105,1,6,48,1,391.0,TN,47,Tennessee,2012
106,1,6,48,1,418.0,TN,47,Tennessee,2012
107,1,6,48,1,421.0,TN,47,Tennessee,2012
108,1,6,48,1,540.0,TN,47,Tennessee,2012
109,1,6,48,1,456.0,TN,47,Tennessee,2013
110,1,6,48,1,415.0,TN,47,Tennessee,2013
111,1,6,48,1,432.0,TN,47,Tennessee,2013
112,1,6,48,1,443.0,TN,47,Tennessee,2013
113,1,6,48,1,351.0,TN,47,Tennessee,2013
114,1,6,48,1,417.0,TN,47,Tennessee,2013
115,1,6,48,1,435.0,TN,47,Tennessee,2013
116,1,6,48,1,427.0,TN,47,Tennessee,2013
117,1,6,48,1,429.0,TN,47,Tennessee,2013
118,1,6,48,1,426.0,TN,47,Tennessee,2013
119,1,6,48,1,431.0,TN,47,Tennessee,2013
120,1,6,48,1,439.0,TN,47,Tennessee,2013
121,1,6,48,1,377.0,TN,47,Tennessee,2014
122,1,6,48,1,443.0,TN,47,Tennessee,2014
123,1,6,48,1,422.0,TN,47,Tennessee,2014
124,1,6,48,1,405.0,TN,47,Tennessee,2014
125,1,6,48,1,407.0,TN,47,Tennessee,2014
126,1,6,48,1,508.0,TN,47,Tennessee,2014
127,1,6,48,1,427.0,TN,47,Tennessee,2014
128,1,6,48,1,477.0,TN,47,Tennessee,2014
129,1,6,48,1,454.0,TN,47,Tennessee,2014
130,1,6,48,1,442.0,TN,47,Tennessee,2014
131,1,6,48,1,448.0,TN,47,Tennessee,2014
132,1,6,48,1,391.0,TN,47,Tennessee,2014
133,1,6,48,1,504.0,TN,47,Tennessee,2015
134,1,6,48,1,398.0,TN,47,Tennessee,2015
135,1,6,48,1,425.0,TN,47,Tennessee,2015
136,1,6,48,1,480.0,TN,47,Tennessee,2015
137,1,6,48,1,443.0,TN,47,Tennessee,2015
138,1,6,48,1,459.0,TN,47,Tennessee,2015
139,1,6,48,1,454.0,TN,47,Tennessee,2015
140,1,6,48,1,431.0,TN,47,Tennessee,2015
141,1,6,48,1,426.0,TN,47,Tennessee,2015
142,1,6,48,1,445.0,TN,47,Tennessee,2015
143,1,6,48,1,441.0,TN,47,Tennessee,2015
144,1,6,48,1,437.0,TN,47,Tennessee,2015
145,1,6,48,1,483.0,TN,47,Tennessee,2016
146,1,6,48,1,477.0,TN,47,Tennessee,2016
147,1,6,48,1,429.0,TN,47,Tennessee,2016
148,1,6,48,1,432.0,TN,47,Tennessee,2016
149,1,6,48,1,489.0,TN,47,Tennessee,2016
150,1,6,48,1,429.0,TN,47,Tennessee,2016
151,1,6,48,1,478.0,TN,47,Tennessee,2016
152,1,6,48,1,435.0,TN,47,Tennessee,2016
153,1,6,48,1,461.0,TN,47,Tennessee,2016
154,1,6,48,1,441.0,TN,47,Tennessee,2016
155,1,6,48,1,449.0,TN,47,Tennessee,2016
156,1,6,48,1,489.0,TN,47,Tennessee,2016
157,1,6,48,1,458.0,TN,47,Tennessee,2017
158,1,6,48,1,491.0,TN,47,Tennessee,2017
159,1,6,48,1,495.0,TN,47,Tennessee,2017
160,1,6,48,1,486.0,TN,47,Tennessee,2017
161,1,6,48,1,443.0,TN,47,Tennessee,2017
162,1,6,48,1,458.0,TN,47,Tennessee,2017
163,1,6,48,1,415.0,TN,47,Tennessee,2017
164,1,6,48,1,479.0,TN,47,Tennessee,2017
165,1,6,48,1,509.0,TN,47,Tennessee,2017
166,1,6,48,1,464.0,TN,47,Tennessee,2017
167,1,6,48,1,471.0,TN,47,Tennessee,2017
168,1,6,48,1,451.0,TN,47,Tennessee,2017
169,1,6,48,1,494.0,TN,47,Tennessee,2018
170,1,6,48,1,457.0,TN,47,Tennessee,2018
171,1,6,48,1,502.0,TN,47,Tennessee,2018
172,1,6,48,1,467.0,TN,47,Tennessee,2018
173,1,6,48,1,507.0,TN,47,Tennessee,2018
174,1,6,48,1,520.0,TN,47,Tennessee,2018
175,1,6,48,1,483.0,TN,47,Tennessee,2018
176,1,6,48,1,501.0,TN,47,Tennessee,2018
177,1,6,48,1,465.0,TN,47,Tennessee,2018
178,1,6,48,1,511.0,TN,47,Tennessee,2018
179,1,6,48,1,497.0,TN,47,Tennessee,2018
180,1,6,48,1,481.0,TN,47,Tennessee,2018
181,1,6,48,1,457.0,TN,47,Tennessee,2019
182,1,6,48,1,483.0,TN,47,Tennessee,2019
183,1,6,48,1,488.0,TN,47,Tennessee,2019
184,1,6,48,1,489.0,TN,47,Tennessee,2019
185,1,6,48,1,457.0,TN,47,Tennessee,2019
186,1,6,48,1,461.0,TN,47,Tennessee,2019
187,1,6,48,1,482.0,TN,47,Tennessee,2019
188,1,6,48,1,500.0,TN,47,Tennessee,2019
189,1,6,48,1,446.0,TN,47,Tennessee,2019
190,1,6,48,1,550.0,TN,47,Tennessee,2019
191,1,6,48,1,497.0,TN,47,Tennessee,2019
192,1,6,48,1,510.0,TN,47,Tennessee,2019
193,1,6,48,1,511.0,TN,47,Tennessee,2020
194,1,6,48,1,504.0,TN,47,Tennessee,2020
195,1,6,48,1,388.0,TN,47,Tennessee,2020
196,1,6,48,1,323.0,TN,47,Tennessee,2020
197,1,6,48,1,421.0,TN,47,Tennessee,2020
198,1,6,48,1,521.0,TN,47,Tennessee,2020
199,1,6,48,1,565.0,TN,47,Tennessee,2020
200,1,6,48,1,546.0,TN,47,Tennessee,2020
201,1,6,48,1,570.0,TN,47,Tennessee,2020
202,1,6,48,1,542.0,TN,47,Tennessee,2020
203,1,6,48,1,547.0,TN,47,Tennessee,2020
204,1,6,48,1,468.0,TN,47,Tennessee,2020
205,1,6,48,1,638.0,TN,47,Tennessee,2021
206,1,6,48,1,568.0,TN,47,Tennessee,2021
207,1,6,48,1,568.0,TN,47,Tennessee,2021
208,1,6,48,1,587.0,TN,47,Tennessee,2021
209,1,6,48,1,668.0,TN,47,Tennessee,2021
210,1,6,48,1,627.0,TN,47,Tennessee,2021
211,1,6,48,1,579.0,TN,47,Tennessee,2021
212,1,6,48,1,526.0,TN,47,Tennessee,2021
213,1,6,48,1,599.0,TN,47,Tennessee,2021
214,1,6,48,1,567.0,TN,47,Tennessee,2021
215,1,6,48,1,600.0,TN,47,Tennessee,2021
216,1,6,48,1,621.0,TN,47,Tennessee,2021
13,1,6,49,1,2734.0,TX,48,Texas,2005
14,1,6,49,1,2725.0,TX,48,Texas,2005
15,1,6,49,1,2788.0,TX,48,Texas,2005
16,1,6,49,1,2675.0,TX,48,Texas,2005
17,1,6,49,1,2593.0,TX,48,Texas,2005
18,1,6,49,1,2645.0,TX,48,Texas,2005
19,1,6,49,1,2609.0,TX,48,Texas,2005
20,1,6,49,1,2796.0,TX,48,Texas,2005
21,1,6,49,1,2196.0,TX,48,Texas,2005
22,1,6,49,1,2793.0,TX,48,Texas,2005
23,1,6,49,1,2885.0,TX,48,Texas,2005
24,1,6,49,1,2922.0,TX,48,Texas,2005
25,1,6,49,1,2757.0,TX,48,Texas,2006
26,1,6,49,1,2709.0,TX,48,Texas,2006
27,1,6,49,1,2698.0,TX,48,Texas,2006
28,1,6,49,1,2734.0,TX,48,Texas,2006
29,1,6,49,1,2716.0,TX,48,Texas,2006
30,1,6,49,1,2650.0,TX,48,Texas,2006
31,1,6,49,1,2714.0,TX,48,Texas,2006
32,1,6,49,1,2602.0,TX,48,Texas,2006
33,1,6,49,1,2504.0,TX,48,Texas,2006
34,1,6,49,1,2471.0,TX,48,Texas,2006
35,1,6,49,1,2420.0,TX,48,Texas,2006
36,1,6,49,1,2922.0,TX,48,Texas,2006
37,1,6,49,1,2314.0,TX,48,Texas,2007
38,1,6,49,1,2662.0,TX,48,Texas,2007
39,1,6,49,1,2540.0,TX,48,Texas,2007
40,1,6,49,1,2535.0,TX,48,Texas,2007
41,1,6,49,1,2566.0,TX,48,Texas,2007
42,1,6,49,1,2587.0,TX,48,Texas,2007
43,1,6,49,1,2535.0,TX,48,Texas,2007
44,1,6,49,1,2546.0,TX,48,Texas,2007
45,1,6,49,1,2847.0,TX,48,Texas,2007
46,1,6,49,1,2573.0,TX,48,Texas,2007
47,1,6,49,1,2343.0,TX,48,Texas,2007
48,1,6,49,1,2847.0,TX,48,Texas,2007
49,1,6,49,1,2312.0,TX,48,Texas,2008
50,1,6,49,1,2340.0,TX,48,Texas,2008
51,1,6,49,1,2341.0,TX,48,Texas,2008
52,1,6,49,1,2276.0,TX,48,Texas,2008
53,1,6,49,1,2269.0,TX,48,Texas,2008
54,1,6,49,1,2130.0,TX,48,Texas,2008
55,1,6,49,1,2210.0,TX,48,Texas,2008
56,1,6,49,1,2366.0,TX,48,Texas,2008
57,1,6,49,1,2005.0,TX,48,Texas,2008
58,1,6,49,1,1977.0,TX,48,Texas,2008
59,1,6,49,1,1966.0,TX,48,Texas,2008
60,1,6,49,1,1952.0,TX,48,Texas,2008
61,1,6,49,1,2172.0,TX,48,Texas,2009
62,1,6,49,1,1970.0,TX,48,Texas,2009
63,1,6,49,1,1976.0,TX,48,Texas,2009
64,1,6,49,1,2077.0,TX,48,Texas,2009
65,1,6,49,1,2034.0,TX,48,Texas,2009
66,1,6,49,1,2098.0,TX,48,Texas,2009
67,1,6,49,1,2073.0,TX,48,Texas,2009
68,1,6,49,1,2009.0,TX,48,Texas,2009
69,1,6,49,1,2186.0,TX,48,Texas,2009
70,1,6,49,1,2153.0,TX,48,Texas,2009
71,1,6,49,1,2213.0,TX,48,Texas,2009
72,1,6,49,1,2135.0,TX,48,Texas,2009
73,1,6,49,1,2155.0,TX,48,Texas,2010
74,1,6,49,1,2176.0,TX,48,Texas,2010
75,1,6,49,1,2167.0,TX,48,Texas,2010
76,1,6,49,1,2148.0,TX,48,Texas,2010
77,1,6,49,1,2329.0,TX,48,Texas,2010
78,1,6,49,1,2198.0,TX,48,Texas,2010
79,1,6,49,1,2135.0,TX,48,Texas,2010
80,1,6,49,1,2216.0,TX,48,Texas,2010
81,1,6,49,1,2236.0,TX,48,Texas,2010
82,1,6,49,1,2284.0,TX,48,Texas,2010
83,1,6,49,1,2284.0,TX,48,Texas,2010
84,1,6,49,1,2224.0,TX,48,Texas,2010
85,1,6,49,1,2433.0,TX,48,Texas,2011
86,1,6,49,1,2228.0,TX,48,Texas,2011
87,1,6,49,1,2259.0,TX,48,Texas,2011
88,1,6,49,1,2272.0,TX,48,Texas,2011
89,1,6,49,1,2219.0,TX,48,Texas,2011
90,1,6,49,1,2296.0,TX,48,Texas,2011
91,1,6,49,1,2342.0,TX,48,Texas,2011
92,1,6,49,1,2371.0,TX,48,Texas,2011
93,1,6,49,1,2365.0,TX,48,Texas,2011
94,1,6,49,1,2231.0,TX,48,Texas,2011
95,1,6,49,1,2298.0,TX,48,Texas,2011
96,1,6,49,1,2398.0,TX,48,Texas,2011
97,1,6,49,1,1965.0,TX,48,Texas,2012
98,1,6,49,1,2305.0,TX,48,Texas,2012
99,1,6,49,1,2287.0,TX,48,Texas,2012
100,1,6,49,1,2271.0,TX,48,Texas,2012
101,1,6,49,1,2374.0,TX,48,Texas,2012
102,1,6,49,1,2214.0,TX,48,Texas,2012
103,1,6,49,1,2225.0,TX,48,Texas,2012
104,1,6,49,1,2236.0,TX,48,Texas,2012
105,1,6,49,1,2050.0,TX,48,Texas,2012
106,1,6,49,1,2204.0,TX,48,Texas,2012
107,1,6,49,1,2233.0,TX,48,Texas,2012
108,1,6,49,1,3001.0,TX,48,Texas,2012
109,1,6,49,1,2278.0,TX,48,Texas,2013
110,1,6,49,1,2248.0,TX,48,Texas,2013
111,1,6,49,1,2327.0,TX,48,Texas,2013
112,1,6,49,1,2264.0,TX,48,Texas,2013
113,1,6,49,1,2284.0,TX,48,Texas,2013
114,1,6,49,1,2403.0,TX,48,Texas,2013
115,1,6,49,1,2435.0,TX,48,Texas,2013
116,1,6,49,1,2454.0,TX,48,Texas,2013
117,1,6,49,1,2344.0,TX,48,Texas,2013
118,1,6,49,1,2469.0,TX,48,Texas,2013
119,1,6,49,1,2430.0,TX,48,Texas,2013
120,1,6,49,1,2519.0,TX,48,Texas,2013
121,1,6,49,1,2162.0,TX,48,Texas,2014
122,1,6,49,1,2443.0,TX,48,Texas,2014
123,1,6,49,1,2507.0,TX,48,Texas,2014
124,1,6,49,1,2496.0,TX,48,Texas,2014
125,1,6,49,1,2437.0,TX,48,Texas,2014
126,1,6,49,1,2546.0,TX,48,Texas,2014
127,1,6,49,1,2448.0,TX,48,Texas,2014
128,1,6,49,1,2492.0,TX,48,Texas,2014
129,1,6,49,1,2561.0,TX,48,Texas,2014
130,1,6,49,1,2491.0,TX,48,Texas,2014
131,1,6,49,1,2497.0,TX,48,Texas,2014
132,1,6,49,1,2381.0,TX,48,Texas,2014
133,1,6,49,1,2740.0,TX,48,Texas,2015
134,1,6,49,1,2456.0,TX,48,Texas,2015
135,1,6,49,1,2410.0,TX,48,Texas,2015
136,1,6,49,1,2545.0,TX,48,Texas,2015
137,1,6,49,1,2446.0,TX,48,Texas,2015
138,1,6,49,1,2407.0,TX,48,Texas,2015
139,1,6,49,1,2572.0,TX,48,Texas,2015
140,1,6,49,1,2489.0,TX,48,Texas,2015
141,1,6,49,1,2504.0,TX,48,Texas,2015
142,1,6,49,1,2565.0,TX,48,Texas,2015
143,1,6,49,1,2471.0,TX,48,Texas,2015
144,1,6,49,1,2435.0,TX,48,Texas,2015
145,1,6,49,1,2664.0,TX,48,Texas,2016
146,1,6,49,1,2580.0,TX,48,Texas,2016
147,1,6,49,1,2509.0,TX,48,Texas,2016
148,1,6,49,1,2518.0,TX,48,Texas,2016
149,1,6,49,1,2566.0,TX,48,Texas,2016
150,1,6,49,1,2250.0,TX,48,Texas,2016
151,1,6,49,1,2807.0,TX,48,Texas,2016
152,1,6,49,1,2463.0,TX,48,Texas,2016
153,1,6,49,1,2565.0,TX,48,Texas,2016
154,1,6,49,1,2535.0,TX,48,Texas,2016
155,1,6,49,1,2628.0,TX,48,Texas,2016
156,1,6,49,1,2860.0,TX,48,Texas,2016
157,1,6,49,1,2714.0,TX,48,Texas,2017
158,1,6,49,1,2618.0,TX,48,Texas,2017
159,1,6,49,1,2665.0,TX,48,Texas,2017
160,1,6,49,1,2554.0,TX,48,Texas,2017
161,1,6,49,1,2632.0,TX,48,Texas,2017
162,1,6,49,1,2657.0,TX,48,Texas,2017
163,1,6,49,1,2585.0,TX,48,Texas,2017
164,1,6,49,1,2642.0,TX,48,Texas,2017
165,1,6,49,1,2571.0,TX,48,Texas,2017
166,1,6,49,1,2704.0,TX,48,Texas,2017
167,1,6,49,1,2643.0,TX,48,Texas,2017
168,1,6,49,1,2637.0,TX,48,Texas,2017
169,1,6,49,1,2694.0,TX,48,Texas,2018
170,1,6,49,1,2782.0,TX,48,Texas,2018
171,1,6,49,1,2807.0,TX,48,Texas,2018
172,1,6,49,1,2744.0,TX,48,Texas,2018
173,1,6,49,1,2806.0,TX,48,Texas,2018
174,1,6,49,1,2758.0,TX,48,Texas,2018
175,1,6,49,1,2639.0,TX,48,Texas,2018
176,1,6,49,1,2796.0,TX,48,Texas,2018
177,1,6,49,1,2712.0,TX,48,Texas,2018
178,1,6,49,1,2557.0,TX,48,Texas,2018
179,1,6,49,1,2605.0,TX,48,Texas,2018
180,1,6,49,1,2790.0,TX,48,Texas,2018
181,1,6,49,1,2536.0,TX,48,Texas,2019
182,1,6,49,1,2765.0,TX,48,Texas,2019
183,1,6,49,1,2551.0,TX,48,Texas,2019
184,1,6,49,1,2664.0,TX,48,Texas,2019
185,1,6,49,1,2621.0,TX,48,Texas,2019
186,1,6,49,1,2608.0,TX,48,Texas,2019
187,1,6,49,1,2786.0,TX,48,Texas,2019
188,1,6,49,1,2687.0,TX,48,Texas,2019
189,1,6,49,1,2674.0,TX,48,Texas,2019
190,1,6,49,1,2772.0,TX,48,Texas,2019
191,1,6,49,1,2740.0,TX,48,Texas,2019
192,1,6,49,1,2878.0,TX,48,Texas,2019
193,1,6,49,1,2481.0,TX,48,Texas,2020
194,1,6,49,1,2606.0,TX,48,Texas,2020
195,1,6,49,1,2077.0,TX,48,Texas,2020
196,1,6,49,1,1599.0,TX,48,Texas,2020
197,1,6,49,1,2281.0,TX,48,Texas,2020
198,1,6,49,1,2622.0,TX,48,Texas,2020
199,1,6,49,1,3165.0,TX,48,Texas,2020
200,1,6,49,1,3185.0,TX,48,Texas,2020
201,1,6,49,1,3120.0,TX,48,Texas,2020
202,1,6,49,1,2961.0,TX,48,Texas,2020
203,1,6,49,1,3061.0,TX,48,Texas,2020
204,1,6,49,1,2707.0,TX,48,Texas,2020
205,1,6,49,1,3334.0,TX,48,Texas,2021
206,1,6,49,1,2784.0,TX,48,Texas,2021
207,1,6,49,1,3076.0,TX,48,Texas,2021
208,1,6,49,1,3318.0,TX,48,Texas,2021
209,1,6,49,1,3286.0,TX,48,Texas,2021
210,1,6,49,1,3117.0,TX,48,Texas,2021
211,1,6,49,1,3203.0,TX,48,Texas,2021
212,1,6,49,1,3068.0,TX,48,Texas,2021
213,1,6,49,1,3249.0,TX,48,Texas,2021
214,1,6,49,1,3379.0,TX,48,Texas,2021
215,1,6,49,1,3268.0,TX,48,Texas,2021
216,1,6,49,1,3160.0,TX,48,Texas,2021
13,1,6,50,1,476.0,UT,49,Utah,2005
14,1,6,50,1,522.0,UT,49,Utah,2005
15,1,6,50,1,530.0,UT,49,Utah,2005
16,1,6,50,1,520.0,UT,49,Utah,2005
17,1,6,50,1,509.0,UT,49,Utah,2005
18,1,6,50,1,523.0,UT,49,Utah,2005
19,1,6,50,1,630.0,UT,49,Utah,2005
20,1,6,50,1,536.0,UT,49,Utah,2005
21,1,6,50,1,430.0,UT,49,Utah,2005
22,1,6,50,1,555.0,UT,49,Utah,2005
23,1,6,50,1,576.0,UT,49,Utah,2005
24,1,6,50,1,542.0,UT,49,Utah,2005
25,1,6,50,1,556.0,UT,49,Utah,2006
26,1,6,50,1,564.0,UT,49,Utah,2006
27,1,6,50,1,525.0,UT,49,Utah,2006
28,1,6,50,1,572.0,UT,49,Utah,2006
29,1,6,50,1,558.0,UT,49,Utah,2006
30,1,6,50,1,548.0,UT,49,Utah,2006
31,1,6,50,1,551.0,UT,49,Utah,2006
32,1,6,50,1,541.0,UT,49,Utah,2006
33,1,6,50,1,536.0,UT,49,Utah,2006
34,1,6,50,1,510.0,UT,49,Utah,2006
35,1,6,50,1,502.0,UT,49,Utah,2006
36,1,6,50,1,565.0,UT,49,Utah,2006
37,1,6,50,1,505.0,UT,49,Utah,2007
38,1,6,50,1,556.0,UT,49,Utah,2007
39,1,6,50,1,503.0,UT,49,Utah,2007
40,1,6,50,1,481.0,UT,49,Utah,2007
41,1,6,50,1,530.0,UT,49,Utah,2007
42,1,6,50,1,478.0,UT,49,Utah,2007
43,1,6,50,1,480.0,UT,49,Utah,2007
44,1,6,50,1,439.0,UT,49,Utah,2007
45,1,6,50,1,481.0,UT,49,Utah,2007
46,1,6,50,1,468.0,UT,49,Utah,2007
47,1,6,50,1,426.0,UT,49,Utah,2007
48,1,6,50,1,478.0,UT,49,Utah,2007
49,1,6,50,1,409.0,UT,49,Utah,2008
50,1,6,50,1,342.0,UT,49,Utah,2008
51,1,6,50,1,381.0,UT,49,Utah,2008
52,1,6,50,1,356.0,UT,49,Utah,2008
53,1,6,50,1,374.0,UT,49,Utah,2008
54,1,6,50,1,386.0,UT,49,Utah,2008
55,1,6,50,1,372.0,UT,49,Utah,2008
56,1,6,50,1,405.0,UT,49,Utah,2008
57,1,6,50,1,366.0,UT,49,Utah,2008
58,1,6,50,1,327.0,UT,49,Utah,2008
59,1,6,50,1,392.0,UT,49,Utah,2008
60,1,6,50,1,333.0,UT,49,Utah,2008
61,1,6,50,1,329.0,UT,49,Utah,2009
62,1,6,50,1,316.0,UT,49,Utah,2009
63,1,6,50,1,342.0,UT,49,Utah,2009
64,1,6,50,1,356.0,UT,49,Utah,2009
65,1,6,50,1,327.0,UT,49,Utah,2009
66,1,6,50,1,334.0,UT,49,Utah,2009
67,1,6,50,1,340.0,UT,49,Utah,2009
68,1,6,50,1,315.0,UT,49,Utah,2009
69,1,6,50,1,325.0,UT,49,Utah,2009
70,1,6,50,1,356.0,UT,49,Utah,2009
71,1,6,50,1,343.0,UT,49,Utah,2009
72,1,6,50,1,327.0,UT,49,Utah,2009
73,1,6,50,1,359.0,UT,49,Utah,2010
74,1,6,50,1,345.0,UT,49,Utah,2010
75,1,6,50,1,334.0,UT,49,Utah,2010
76,1,6,50,1,336.0,UT,49,Utah,2010
77,1,6,50,1,317.0,UT,49,Utah,2010
78,1,6,50,1,332.0,UT,49,Utah,2010
79,1,6,50,1,314.0,UT,49,Utah,2010
80,1,6,50,1,335.0,UT,49,Utah,2010
81,1,6,50,1,336.0,UT,49,Utah,2010
82,1,6,50,1,377.0,UT,49,Utah,2010
83,1,6,50,1,357.0,UT,49,Utah,2010
84,1,6,50,1,288.0,UT,49,Utah,2010
85,1,6,50,1,319.0,UT,49,Utah,2011
86,1,6,50,1,336.0,UT,49,Utah,2011
87,1,6,50,1,318.0,UT,49,Utah,2011
88,1,6,50,1,323.0,UT,49,Utah,2011
89,1,6,50,1,312.0,UT,49,Utah,2011
90,1,6,50,1,410.0,UT,49,Utah,2011
91,1,6,50,1,396.0,UT,49,Utah,2011
92,1,6,50,1,388.0,UT,49,Utah,2011
93,1,6,50,1,360.0,UT,49,Utah,2011
94,1,6,50,1,320.0,UT,49,Utah,2011
95,1,6,50,1,307.0,UT,49,Utah,2011
96,1,6,50,1,309.0,UT,49,Utah,2011
97,1,6,50,1,304.0,UT,49,Utah,2012
98,1,6,50,1,336.0,UT,49,Utah,2012
99,1,6,50,1,317.0,UT,49,Utah,2012
100,1,6,50,1,294.0,UT,49,Utah,2012
101,1,6,50,1,343.0,UT,49,Utah,2012
102,1,6,50,1,354.0,UT,49,Utah,2012
103,1,6,50,1,346.0,UT,49,Utah,2012
104,1,6,50,1,281.0,UT,49,Utah,2012
105,1,6,50,1,349.0,UT,49,Utah,2012
106,1,6,50,1,323.0,UT,49,Utah,2012
107,1,6,50,1,304.0,UT,49,Utah,2012
108,1,6,50,1,403.0,UT,49,Utah,2012
109,1,6,50,1,345.0,UT,49,Utah,2013
110,1,6,50,1,307.0,UT,49,Utah,2013
111,1,6,50,1,339.0,UT,49,Utah,2013
112,1,6,50,1,341.0,UT,49,Utah,2013
113,1,6,50,1,338.0,UT,49,Utah,2013
114,1,6,50,1,321.0,UT,49,Utah,2013
115,1,6,50,1,335.0,UT,49,Utah,2013
116,1,6,50,1,324.0,UT,49,Utah,2013
117,1,6,50,1,301.0,UT,49,Utah,2013
118,1,6,50,1,338.0,UT,49,Utah,2013
119,1,6,50,1,372.0,UT,49,Utah,2013
120,1,6,50,1,417.0,UT,49,Utah,2013
121,1,6,50,1,351.0,UT,49,Utah,2014
122,1,6,50,1,358.0,UT,49,Utah,2014
123,1,6,50,1,367.0,UT,49,Utah,2014
124,1,6,50,1,372.0,UT,49,Utah,2014
125,1,6,50,1,358.0,UT,49,Utah,2014
126,1,6,50,1,347.0,UT,49,Utah,2014
127,1,6,50,1,343.0,UT,49,Utah,2014
128,1,6,50,1,328.0,UT,49,Utah,2014
129,1,6,50,1,348.0,UT,49,Utah,2014
130,1,6,50,1,407.0,UT,49,Utah,2014
131,1,6,50,1,360.0,UT,49,Utah,2014
132,1,6,50,1,351.0,UT,49,Utah,2014
133,1,6,50,1,380.0,UT,49,Utah,2015
134,1,6,50,1,373.0,UT,49,Utah,2015
135,1,6,50,1,369.0,UT,49,Utah,2015
136,1,6,50,1,408.0,UT,49,Utah,2015
137,1,6,50,1,360.0,UT,49,Utah,2015
138,1,6,50,1,366.0,UT,49,Utah,2015
139,1,6,50,1,425.0,UT,49,Utah,2015
140,1,6,50,1,372.0,UT,49,Utah,2015
141,1,6,50,1,350.0,UT,49,Utah,2015
142,1,6,50,1,392.0,UT,49,Utah,2015
143,1,6,50,1,371.0,UT,49,Utah,2015
144,1,6,50,1,340.0,UT,49,Utah,2015
145,1,6,50,1,424.0,UT,49,Utah,2016
146,1,6,50,1,372.0,UT,49,Utah,2016
147,1,6,50,1,391.0,UT,49,Utah,2016
148,1,6,50,1,392.0,UT,49,Utah,2016
149,1,6,50,1,401.0,UT,49,Utah,2016
150,1,6,50,1,356.0,UT,49,Utah,2016
151,1,6,50,1,404.0,UT,49,Utah,2016
152,1,6,50,1,405.0,UT,49,Utah,2016
153,1,6,50,1,411.0,UT,49,Utah,2016
154,1,6,50,1,394.0,UT,49,Utah,2016
155,1,6,50,1,405.0,UT,49,Utah,2016
156,1,6,50,1,429.0,UT,49,Utah,2016
157,1,6,50,1,390.0,UT,49,Utah,2017
158,1,6,50,1,428.0,UT,49,Utah,2017
159,1,6,50,1,400.0,UT,49,Utah,2017
160,1,6,50,1,390.0,UT,49,Utah,2017
161,1,6,50,1,411.0,UT,49,Utah,2017
162,1,6,50,1,466.0,UT,49,Utah,2017
163,1,6,50,1,425.0,UT,49,Utah,2017
164,1,6,50,1,460.0,UT,49,Utah,2017
165,1,6,50,1,445.0,UT,49,Utah,2017
